;id_institucion;nom_institucion;nom_institucion_html;id_carrera;nombre_carrera;nombre_carrera_HTML;nombre_carrera_no_tilde;ORM_laravel
1366;143;Universidad Diego Portales;Universidad Diego Portales;20;Derecho;Derecho;Derecho;
1367;143;Universidad Diego Portales;Universidad Diego Portales;21;Diseño;"Dise&ntilde;o";Diseño;
1368;143;Universidad Diego Portales;Universidad Diego Portales;26;Enfermería;"Enfermer&iacute;a";Enfermeria;
1369;143;Universidad Diego Portales;Universidad Diego Portales;33;Historia;Historia;Historia;
1370;143;Universidad Diego Portales;Universidad Diego Portales;42;Ingeniería Civil en Computación e Informática;"Ingenier&iacute;a Civil en Computaci&oacute;n e Inform&aacute;tica";Ingenieria Civil en Computacion e Informatica;
1371;143;Universidad Diego Portales;Universidad Diego Portales;44;Ingeniería Civil en Obras Civiles;"Ingenier&iacute;a Civil en Obras Civiles";Ingenieria Civil en Obras Civiles;
1372;143;Universidad Diego Portales;Universidad Diego Portales;45;Ingeniería Civil Industrial;"Ingenier&iacute;a Civil Industrial";Ingenieria Civil Industrial;
1373;143;Universidad Diego Portales;Universidad Diego Portales;50;Ingeniería Comercial;"Ingenier&iacute;a Comercial";Ingenieria Comercial;
1374;143;Universidad Diego Portales;Universidad Diego Portales;56;Ingeniería en Computación e Informática;"Ingenier&iacute;a en Computaci&oacute;n e Inform&aacute;tica";Ingenieria en Computacion e Informatica;
1375;143;Universidad Diego Portales;Universidad Diego Portales;62;Ingeniería en Finanzas;"Ingenier&iacute;a en Finanzas";Ingenieria en Finanzas;
1376;143;Universidad Diego Portales;Universidad Diego Portales;66;Ingeniería en Marketing;"Ingenier&iacute;a en Marketing";Ingenieria en Marketing;
1377;143;Universidad Diego Portales;Universidad Diego Portales;87;Licenciatura en Letras y Literatura;Licenciatura en Letras y Literatura;Licenciatura en Letras y Literatura;
1378;143;Universidad Diego Portales;Universidad Diego Portales;89;Medicina;Medicina;Medicina;
1379;143;Universidad Diego Portales;Universidad Diego Portales;94;Odontología;"Odontolog&iacute;a";Odontologia;
1380;143;Universidad Diego Portales;Universidad Diego Portales;98;Pedagogía en Educación Básica;"Pedagog&iacute;a en Educaci&oacute;n B&aacute;sica";Pedagogia en Educacion Basica;
1381;143;Universidad Diego Portales;Universidad Diego Portales;99;Pedagogía en Educación de Párvulos;"Pedagog&iacute;a en Educaci&oacute;n de P&aacute;rvulos";Pedagogia en Educacion de Parvulos;
1382;143;Universidad Diego Portales;Universidad Diego Portales;105;Pedagogía en Historia, Geografía y Ciencias Sociales;"Pedagog&iacute;a en Historia, Geograf&iacute;a y Ciencias Sociales";Pedagogia en Historia, Geografia y Ciencias Sociales;
1383;143;Universidad Diego Portales;Universidad Diego Portales;109;Periodismo;Periodismo;Periodismo;
1384;143;Universidad Diego Portales;Universidad Diego Portales;111;Psicología;"Psicolog&iacute;a";Psicologia;
1385;143;Universidad Diego Portales;Universidad Diego Portales;113;Publicidad;Publicidad;Publicidad;
1386;143;Universidad Diego Portales;Universidad Diego Portales;123;Sociología;"Sociolog&iacute;a";Sociologia;
1387;143;Universidad Diego Portales;Universidad Diego Portales;199;Tecnología Médica;"Tecnolog&iacute;a M&eacute;dica";Tecnologia Medica;
1388;144;Universidad Finis Terrae;Universidad Finis Terrae;9;Arquitectura;Arquitectura;Arquitectura;
1389;144;Universidad Finis Terrae;Universidad Finis Terrae;10;Artes y Licenciatura en Artes;Artes y Licenciatura en Artes;Artes y Licenciatura en Artes;
1390;144;Universidad Finis Terrae;Universidad Finis Terrae;20;Derecho;Derecho;Derecho;
1391;144;Universidad Finis Terrae;Universidad Finis Terrae;21;Diseño;"Dise&ntilde;o";Diseño;
1392;144;Universidad Finis Terrae;Universidad Finis Terrae;50;Ingeniería Comercial;"Ingenier&iacute;a Comercial";Ingenieria Comercial;
1393;144;Universidad Finis Terrae;Universidad Finis Terrae;85;Kinesiología;"Kinesiolog&iacute;a";Kinesiologia;
1394;144;Universidad Finis Terrae;Universidad Finis Terrae;89;Medicina;Medicina;Medicina;
1395;144;Universidad Finis Terrae;Universidad Finis Terrae;92;Nutrición y Dietética;"Nutrici&oacute;n y Diet&eacute;tica";Nutricion y Dietetica;
1396;144;Universidad Finis Terrae;Universidad Finis Terrae;94;Odontología;"Odontolog&iacute;a";Odontologia;
1397;144;Universidad Finis Terrae;Universidad Finis Terrae;102;Pedagogía en Educación Media;"Pedagog&iacute;a en Educaci&ograve;n Media";"Pedagogia en Educaci&ograve;n Media";
1398;144;Universidad Finis Terrae;Universidad Finis Terrae;109;Periodismo;Periodismo;Periodismo;
1399;145;Universidad Gabriela Mistral;Universidad Gabriela Mistral;2;Administración de Empresas e Ing. Asociadas;"Administraci&oacute;n de Empresas e Ing. Asociadas";Administracion de Empresas e Ing. Asociadas;
1400;145;Universidad Gabriela Mistral;Universidad Gabriela Mistral;24;Diseño Gráfico;"Dise&ntilde;o Gr&aacute;fico";Diseño Grafico;
1401;145;Universidad Gabriela Mistral;Universidad Gabriela Mistral;45;Ingeniería Civil Industrial;"Ingenier&iacute;a Civil Industrial";Ingenieria Civil Industrial;
1402;145;Universidad Gabriela Mistral;Universidad Gabriela Mistral;50;Ingeniería Comercial;"Ingenier&iacute;a Comercial";Ingenieria Comercial;
1403;146;Universidad Iberoamericana de Ciencias y Tecnología, UNICIT;"Universidad Iberoamericana de Ciencias y Tecnolog&iacute;a, UNICIT";6;Agronomía;"Agronom&iacute;a";Agronomia;
1404;146;Universidad Iberoamericana de Ciencias y Tecnología, UNICIT;"Universidad Iberoamericana de Ciencias y Tecnolog&iacute;a, UNICIT";18;Contador Auditor;Contador Auditor;Contador Auditor;
1405;146;Universidad Iberoamericana de Ciencias y Tecnología, UNICIT;"Universidad Iberoamericana de Ciencias y Tecnolog&iacute;a, UNICIT";26;Enfermería;"Enfermer&iacute;a";Enfermeria;
1406;146;Universidad Iberoamericana de Ciencias y Tecnología, UNICIT;"Universidad Iberoamericana de Ciencias y Tecnolog&iacute;a, UNICIT";85;Kinesiología;"Kinesiolog&iacute;a";Kinesiologia;
1407;146;Universidad Iberoamericana de Ciencias y Tecnología, UNICIT;"Universidad Iberoamericana de Ciencias y Tecnolog&iacute;a, UNICIT";90;Medicina Veterinaria;Medicina Veterinaria;Medicina Veterinaria;
1408;148;Universidad La República;"Universidad La Rep&uacute;blica";20;Derecho;Derecho;Derecho;
1409;148;Universidad La República;"Universidad La Rep&uacute;blica";26;Enfermería;"Enfermer&iacute;a";Enfermeria;
1410;148;Universidad La República;"Universidad La Rep&uacute;blica";85;Kinesiología;"Kinesiolog&iacute;a";Kinesiologia;
1411;148;Universidad La República;"Universidad La Rep&uacute;blica";100;Pedagogía en Educación Diferencial;"Pedagog&iacute;a en Educaci&oacute;n Diferencial";Pedagogia en Educacion Diferencial;
1412;149;Universidad Los Leones;Universidad Los Leones;100;Pedagogía en Educación Diferencial;"Pedagog&iacute;a en Educaci&oacute;n Diferencial";Pedagogia en Educacion Diferencial;
1413;150;Universidad Mayor;Universidad Mayor;1;Actuación y Teatro;"Actuaci&oacute;n y Teatro";Actuacion y Teatro;
1414;150;Universidad Mayor;Universidad Mayor;2;Administración de Empresas e Ing. Asociadas;"Administraci&oacute;n de Empresas e Ing. Asociadas";Administracion de Empresas e Ing. Asociadas;
1415;150;Universidad Mayor;Universidad Mayor;6;Agronomía;"Agronom&iacute;a";Agronomia;
1416;150;Universidad Mayor;Universidad Mayor;9;Arquitectura;Arquitectura;Arquitectura;
1417;150;Universidad Mayor;Universidad Mayor;16;Comunicación Audiovisual y/o Multimedia;"Comunicaci&oacute;n Audiovisual y/o Multimedia";Comunicacion Audiovisual y/o Multimedia;
1418;150;Universidad Mayor;Universidad Mayor;20;Derecho;Derecho;Derecho;
1419;150;Universidad Mayor;Universidad Mayor;24;Diseño Gráfico;"Dise&ntilde;o Gr&aacute;fico";Diseño Grafico;
